Tanggal,Komentar,SE
2021-03-03 9:28:39,Mau nanya min kalo misalnya test genose di pwt tapi berangkatnya ka dri gombong apakah bisa min,SE Kemenhub-20-2021
2021-03-03 10:06:52,"Sore boleh saran banyakin distasiun""luar kota tes genose biar kereta banyak peminatnya karena harga genose terjangkau..",SE Kemenhub-20-2021
2021-03-03 11:10:52,Kapan gak ada test nya?,SE Kemenhub-20-2021
2021-03-03 11:25:33,"Boleh bertanya, kalau misalkan sudah pernah divaksin apakah hrs tetep bawa syarat swab atau PCR untuk bisa naik kereta api, terimakasih????",SE Kemenhub-20-2021
2021-03-03 11:45:03,Min KAI121 kalau swab PCR masa berlakunya 3 hari?Apa 14 hari?,SE Kemenhub-20-2021
2021-03-03 11:52:32,"Mau tanya min, apa bayi di bawah 1 tahun tdk bisa naik KA ? ",SE Kemenhub-20-2021
2021-03-03 12:04:25,KAI121 Genose di Kroya/ gombong dong,SE Kemenhub-20-2021
2021-03-04 2:51:33,Min klau buka libur hari besar apakah bisa hanya tes rapid anti body saja ?,SE Kemenhub-20-2021
2021-03-07 17:02:35,Semisal saya berangkat menggunakan kereta trus pulangnya menggunakan pesawat. Apa hasil genose test berlaku buat di airport  ?,SE Kemenhub-20-2021
2021-02-11 3:37:16,Min kalo di stasiun yogyakarta berarti ada tes rapid antigen dan genose?,SE Satgas-7-2021
2021-02-11 5:28:56,Mau tanya anak 2 tahun bayar ngga,SE Satgas-7-2021
2021-02-11 5:30:40,Yg udah rapid test itu masuk kategori pahlawan negara skarang ??,SE Satgas-7-2021
2021-02-11 6:49:22,beli tiket sma tes rapid sekali sekarang untuk perjalanan besok bisa gk min?,SE Satgas-7-2021
2021-02-11 7:29:00,distasiun gambir bisa tdk tes genose min?,SE Satgas-7-2021
2021-02-11 11:10:08,"Min kalau misal keberangkatan dari stasiun gambir tapi tes genose di pasar senen, apakah bisa min?",SE Satgas-7-2021
2021-02-11 11:31:23,Kalo minggu harus sabtu ya rapid nya,SE Satgas-7-2021
2021-02-11 13:33:58,"Min ,apakah naik KA Tawangalun masih tanpa tes genose?",SE Satgas-7-2021
2021-02-12 2:35:43,Stasiun Bandung n KAC sudah ada genose min?,SE Satgas-7-2021
2021-02-12 13:16:41,Setasiun Lempuyangan Jogja apakah sudah ada test genose min?,SE Satgas-7-2021
2021-02-12 13:36:22,Itu utk tes GeNose utk sekali perjalanan atau bisa lebih dari 1 kali perjalanan KA..??,SE Satgas-7-2021
2021-02-12 15:07:01,Klo dri stasiun Bandung mau ke jakarta naik kereta api apa dan tiket ya berapa? Apakah harus di tes pcr dlu gk?,SE Satgas-7-2021
2021-02-12 19:02:06,"Layanan tes Genose di stasiun tugu yogyakarta selama libur panjang tgl 12, 13, dan 14 februari 2021,  apakah tetap melayani tes genose tgl 14 nya? Jam layanan pukul berapa?",SE Satgas-7-2021
2021-02-13 10:47:55,"min, jadinya di stasiun gambir ada GeNose gak? ",SE Satgas-7-2021
2021-02-13 13:24:05,Tes genose distasiun kutoarjo ada gak min??,SE Satgas-7-2021
2021-02-10 2:12:22,"Pagi admin, untuk rapid GeNose di Stasiun Purwokerto sekarang sudah ada belum ya? Terimakasih",SE Satgas-7-2021
2021-02-10 2:13:52,Naik KA Kedungsepur harus bawa hasil tes juga kah min?,SE Satgas-7-2021
2021-02-10 2:14:22,"D bandung kpn tersedia genose ,miinnn?",SE Satgas-7-2021
2021-02-10 2:22:12,Klo perjalanan satu propinsi berarti aglomerasi ya min? Ga perlu rapid & GeNose?,SE Satgas-7-2021
2021-02-10 2:22:26,Anak umur 5 tahun harus rapid tes min? mulai kapan berlakunya?,SE Satgas-7-2021
2021-02-10 2:30:11,Anak usia di bawah 5 thn udh boleh naik krl apa gak min??,SE Satgas-7-2021
2021-02-10 2:57:42,KRL Solo-Jogja apa perlu test Genose juga????,SE Satgas-7-2021
2021-02-10 2:58:33,Surat keterangan hasil pemeriksaan genose nya berlaku utk berapa hari min?,SE Satgas-7-2021
2021-02-10 4:50:35,Kalau 1x24 jam yakin nih gak akan menimbulkan lebih banyak antrean test genose di st PSE/YK?,SE Satgas-7-2021
2021-02-10 5:38:28,"Min,untuk point 5 (anak2 dibawah 5 tahun) Umur 5 tahun harus rapid test. itu berlaku mulai hari ini atau hanya tanggal 12-14?",SE Satgas-7-2021
2021-02-10 5:49:00,Min mau tanyak dari surabaya ke jember apa perlu rapit min,SE Satgas-7-2021
2021-02-10 6:36:51,Min tarif Tes Genose 20rb itu selamanya atau hanya saat prelaunch aja?,SE Satgas-7-2021
2021-02-10 6:45:26,Kai mau nanya.. kalu saya rapid pagi ini. (hasil negatif ).saya berangkat dr gambir ke pekalongan besok malam.. Apakah surat rapidnya masih berlaku,SE Satgas-7-2021
2021-02-10 7:47:16,Stasiun mana saja yg sdh ada alat tes genose?,SE Satgas-7-2021
2021-02-10 7:53:32,Min KA Kaligung Tegal-semarang Poncol masih tidak memakai Rapid kan min?,SE Satgas-7-2021
2021-02-10 8:02:55,Apa bayi 6 bulan boleh naik kereta antar kota min?,SE Satgas-7-2021
2021-02-10 8:22:14,Min untuk anak2 apa harus menunjukan surat keterangan sehat atau tidak ya?,SE Satgas-7-2021
2021-02-10 8:22:28,"Ayo GeNose nya di pasang di Daop 7,8,9 ??",SE Satgas-7-2021
2021-02-10 8:42:52,Malang sidoarjo juga harus rapid min?,SE Satgas-7-2021
2021-02-10 8:57:18,"Min, saya mau tanya, kalo di stasiun yogyakarta apakah ada tes genose?",SE Satgas-7-2021
2021-02-10 9:00:50,Berarti lokal KRD kalau libur panjang dan libur keagamaan harus menyerahkan Surat rapit test atau antigen atau pcr ya?,SE Satgas-7-2021
2021-02-10 14:01:24,kalau anak umur dibawah 5 th boleh naik prameks gak ya min?,SE Satgas-7-2021
2021-02-11 2:13:47,"Pagi admin. mau nanya.... kira""di stasiun gombong, kedepanya, ada rapid GeNose .engga ya.. makasih..",SE Satgas-7-2021
2021-02-11 2:25:17,GeNose gmn min Kok Gak berkembang ?,SE Satgas-7-2021
2021-02-11 4:46:40,Min KAI121 klo pke surat test rapid serology / immunoassay hasil non reaktif apa bisa di pakai buat perjalanan keluar kota?,SE Satgas-7-2021
2021-02-11 11:51:01,Mau pulkam saja dipersulit harus rapid test segala,SE Satgas-7-2021
2021-02-11 13:11:46,min anak dibawah 5 tahun sudah boleh naik KRL belum ya,SE Satgas-7-2021
2021-02-11 18:00:11,"min,, bagi yg uda vaksin sinovac 2 kali pemberian apa masih wajib cek rapid utk kereta jarak jauh ? KAI121 ",SE Satgas-7-2021
2021-02-12 0:08:30,"penumpang wajib melakukan rapid tes dan antigen... para kru dan petugas KAI melakukan hal yang sama tidak??? penumpang aman dari covid, lalu bagaimana dengan petugas nya???",SE Satgas-7-2021
2021-01-27 4:21:05,"Genose c19 , Rapid tes , Antigen . apa iya persyaratan 3 itu harus ?",SE Satgas-5-2021
2021-01-27 4:26:18,"berarti tes nya kalo genose doang boleh ya min?, untuk di bawah 10 tahun gimana min?",SE Satgas-5-2021
2021-01-27 4:34:18,genose c19 apakah bisa digunakan untuk perjalanan dari jakarta ke klaten min?,SE Satgas-5-2021
2021-01-27 4:38:16,genose C19 rencana mulai berlaku kapan min ?? brp biayanya ??disebar distasiun mana saja ??,SE Satgas-5-2021
2021-01-27 5:43:33,Hallo min KAI121Kalo anak bayi & anak yg belum usia 3 tahun harus beli tiket tidak ?,SE Satgas-5-2021
2021-01-27 5:58:47,"Sebaiknya test antigen /pcr d gratiskan jd masyarakat hanya membayar tiket aja,,, ",SE Satgas-5-2021
2021-01-27 6:23:08,"Setiap penumpang KAI Mania dituntut wajib menunjukkan Surat Keterangan Negatif Rapid Test Antigen /Rapid Test PCR dengan masa berlaku hanya 3 hari... Kami juga minta konfirmasi nya: apakah semua awak kru KAI (masinis, petugas² yang lain termasuk cleaning service nya) rutin di rapid test setiap 3 hari ...? Atau setiap mau bertugas di kereta api di rapid test dulu ...?",SE Satgas-5-2021
2021-01-27 8:02:32,Kalau kereta api Serayu tujuan banjar apa perlu menunjukan rapid tes?,SE Satgas-5-2021
2021-01-27 9:27:00,KAI121 min klo naik logawa dr bangil tes genose dmn?,SE Satgas-5-2021
2021-01-27 12:14:19,Min… apa benar PT KAI mau tesnya pakai GeNOSE  kalau benar mulai kapan,SE Satgas-5-2021
2021-01-27 13:11:47,Min mau tanya kalau ka penataran jurusan  Surabaya Malang apakah harus Rapid tes?,SE Satgas-5-2021
2021-01-27 13:28:51,Berlaku brp lama surat rapit antigen ?,SE Satgas-5-2021
2021-01-27 13:48:35,Stasiun Bandung udh ada tes genose belum ya?,SE Satgas-5-2021
2021-01-27 15:16:13,"Ngasih info masih gantung Minn,, masa berLaku surat keterangan GeNose atau PCR atau RAPID, gmn ??? Gk ada bahasan kesitu",SE Satgas-5-2021
2021-01-28 0:04:02,"Admin, kalau perjalanan kereta dari tegineneng ke baturaja, harus ada surat rapid jg tidak...",SE Satgas-5-2021
2021-01-28 0:43:55,"Min ,kalau naik KA Kaligung dari Cirebon ke semarang ,apakah harus diwajibkan rapid test antigen?",SE Satgas-5-2021
2021-01-28 8:54:30,Selamat sore KAI mau tanya untuk tiket KA Kamandaka dari pwt ke Tegal apakah masih ada untuk besok pagi dan juga syarat naik kereta Kamandaka apakah harus rapit tes antigen terimakasih,SE Satgas-5-2021
2021-01-29 11:29:37,Min KAI121 pemeriksaan yang di stasiun rapid antigen atau GeNOSE C19 ya??,SE Satgas-5-2021
2021-01-30 3:52:24,Genose c19 berapa?,SE Satgas-5-2021
2021-02-09 2:26:34,Untuk KA probowangi tujuan jember-sub apa pakai rapid kak min?,SE Satgas-5-2021
2021-01-10 8:13:51,Klw udah di vaksin apakah mesti ada keterangan  RT-PCR/RTA,SE Kemenhub-4-2021
2021-01-10 8:25:57,Ke Surabaya ga perlu rapid ya???,SE Kemenhub-4-2021
2021-01-10 8:38:16,Mohon min mau tanya bulan februari apa masih dengan peraturan yang sama... setiap penumpang wajib rapid tes dulu? Atau cukup surat sehat dari dokter???,SE Kemenhub-4-2021
2021-01-10 8:54:12,"admin, anak di bawah 12 tahun apa harus rapid antigen juga?",SE Kemenhub-4-2021
2021-01-10 9:18:43,Kalau kereta Parahyangan apa juga perlu Rapid Antigen Min?,SE Kemenhub-4-2021
2021-01-10 9:30:30,"Min, untuk masa berlaku hasil test PCR masih tetap 14 hari atau hanya 3 hari seperti hasil rapid antigen?",SE Kemenhub-4-2021
2021-01-10 9:47:08,Haloo railmin untuk perjalanan kereta mutiara timur apakah pake rapid..,SE Kemenhub-4-2021
2021-01-10 10:16:44,Klo dr mlng k sby apa jg pakek surat rapid min.. mohon info,SE Kemenhub-4-2021
2021-01-10 10:19:02,klo Tegal ke Semarang wajib rapid antigen?,SE Kemenhub-4-2021
2021-01-10 10:35:11,Min kalo anak dibawah 2 tahun tetap wajib pakai masker dan face shield kah?,SE Kemenhub-4-2021
2021-01-10 10:36:16,Apakah harina Bandung cikampek Harus menggunakan Rapid antigen?,SE Kemenhub-4-2021
2021-01-10 11:35:58,Saya sih berharapnya semoga covid 19 segera hilang biar semua perjalanan kereta api bisa kembali normal lagi dan gak perlu pakai rapid test lagi itu aja harapan saya min,SE Kemenhub-4-2021
2021-01-10 12:07:08,Kalau pcr ttp berlakunya 3 hari mih?,SE Kemenhub-4-2021
2021-01-10 12:46:54,Masih pakai Rapit Antigen...,SE Kemenhub-4-2021
2021-01-10 13:45:22,Min kalo anak dibawah 5 tahun apakah boleh naik kereta jarak jauh?.,SE Kemenhub-4-2021
2021-01-10 14:09:14,Pemalang-Semarang harus rapid kah?,SE Kemenhub-4-2021
2021-01-12 19:07:52,harus rapid test di stasiun langsung atau bisa dengan menunjukkan surat keterangan kesehatan bebas influenza dari puskemas / rs ya min?,SE Kemenhub-4-2021
2021-01-13 4:49:00,Untuk perjalanan dari Jember ke Surabaya apakah wajib menggunakan surat hasil rapid antigen?,SE Kemenhub-4-2021
2021-01-14 4:29:56,KA tawangalun apa hrs pakai surat rapid,SE Kemenhub-4-2021
2021-02-08 3:13:40,"Utk kota malang, pelayanan rapid tes genose 19 di stasiun mana ? ??",SE Kemenhub-4-2021
2021-01-08 17:55:24,Malam min kalau rapid tes antigen pas hari keberangkatan bagaimana..,SE Satgas-1-2021
2021-01-08 19:07:40,Min mau tanya untuk perjalanan dari bojonegoro ke surabaya dg menggunakan kereta KRD apa harus pakai surat rapid test antigen?,SE Satgas-1-2021
2021-01-08 21:01:18,min mau tanya ...sebelum2 nya kan naek tegal expres jkt tegal dan kamandaka dari tegal ke tawang tdk. pake swab.... apakah sekarang hrs pake swab.....,SE Satgas-1-2021
2021-01-08 22:29:48,Apakah balita harus ada swab antigen juga min ?,SE Satgas-1-2021
2021-01-08 22:32:29,Min mohon info kalo naik kereta #probowangi dari Banyuwangi ke Sidoarjo apa harus tes antigen ?,SE Satgas-1-2021
2021-01-08 22:35:03,klo jarak dekat pekalongan semarang msh perlu rapid??,SE Satgas-1-2021
2021-01-08 22:46:56,Cirebon - Purwokerto Pakai antigen gak yah min / cukup surat bebas influenza Argo Dwipangga,SE Satgas-1-2021
2021-01-08 22:50:33,dr sidoarjo-blitar pake rapid juga kah?,SE Satgas-1-2021
2021-01-08 22:54:04,Apakah hanya berlaku perjalanan dipulau jawa sja? KA rajabasa tujuan waytuba/ tanjungkarang bebas test rapid gk min?,SE Satgas-1-2021
2021-01-08 23:02:55,"Selamat pagi, ijin bertanya... Kalau naik kereta api Serayu tujuan Kroya dari Cimahi apa harus rapid antigen juga?",SE Satgas-1-2021
2021-01-08 23:15:58,Min Rapid test antigen dah g jd persyaratan kan?,SE Satgas-1-2021
2021-01-08 23:23:05,Min itu keterangan nya untuk hasil swab/ RT pcr hanya berlaku 3 hari yaa .Mohon pencerahannya,SE Satgas-1-2021
2021-01-08 23:43:00,Malang-banyuwangi pakai rapid?,SE Satgas-1-2021
2021-01-09 0:13:04,Kami sekeluarga berencana bepergian naik kereta.. ada saya istri dan 2 anak (umur 7th dan 19 bulan).. Apakah yang wajib rapid antigen seluruh anggota kelurga atau hanya orang dewasa aja ..?,SE Satgas-1-2021
2021-01-09 1:17:51,"Min,, mau berangkat besok,  kalo tes sekarang gmn??",SE Satgas-1-2021
2021-01-09 1:55:24,Kai kamandaka dari slawi ke semarang poncol wajib rapid antigen ga min,SE Satgas-1-2021
2021-01-09 2:07:48,"Assalammualaikum Maaf admin, mau tanya terkait surat edaran terbaru syarat naik penumpang sesuai wad c50 untuk KA tawang alun dan KA probowangi apa masih termasuk KA aglomerasi dan tanpa surat rapid antigen ????? tks",SE Satgas-1-2021
2021-01-09 2:08:36,"Maff admin, mau tanya terkait surat edaran terbaru syarat naik penumpang sesuai wad c50 untuk KA tawang alun dan KA probowangi apa masih termasuk KA aglomerasi dan tanpa surat rapid antigen ?",SE Satgas-1-2021
2021-01-09 2:13:40,Min.. anak umur 5 th gmn? Pemberangkatan tgl 10,SE Satgas-1-2021
2021-01-09 2:33:27,"Zonk! percuma aja, keluarga saya/ calon penumpang lainnya yang sudah skejul pesan tiket tgl. 9 & 10 Januari 2021, maksudnya naik kereta api Ekonomi biar irit gak kena ongkos tambahan biaya Rapid tes Rp 105k per orang. (apalagi kalo biaya Rapid tes Antigen per penumpang lebih mahal dari harga tiket kereta nya) PT KAI arogan & tidak bijaksana, keluarkan peraturan baru dadakan, yang berlaku mulai 9 - 25 Januari 2021 kepada setiap penumpang kereta api jarak jauh, diwajibkan lagi membawa *Surat Keterangan Hasil Negatif Rapid Tes Swab Antigen/ Swab PCR yang masih berlaku*. Kenapa PT KAI tidak sejalan dengan kebijaksanaan Satgas Covid-19 Pemerintah Pusat yang telah memberlakukan Penerapan Pembatasan Kegiatan Masyarakat (PPKM) se Jawa & Bali mulai berlaku dari 11 - 25 Januari 2021. Seharusnya calon penumpang kereta api yang sudah pesan tiket keberangkatan tgl. 9 & 10 Januari 2021 tidak terkena peraturan baru yang mewajibkan setiap penumpang membawa *Surat Keterangan Hasil Negatif Rapid Tes Swab Antigen/ Swab PCR yang masih berlaku*. Kenapa masa berlakunya *Surat Keterangan Hasil Negatif Rapid Tes Swab Antigen/ Swab PCR yang masih berlaku*, masih 3 hari aja? Padahal realnya cuma 2 hari berlakunya, karena setiap penumpang kereta api disarankan rapid tes nya satu hari sebelum keberangkatan (H-1). Paling tidak masa berlakunya surat rapid tes dilonggarkan selama seminggu, karena kebanyakan calon penumpang kereta api ada keperluan pulang kampung dll paling lama seminggu, biar tidak memberatkan, karena harus di rapid tes dua kali (pulangnya). Keluarga saya pencinta moda kereta api karena lebih aman dan kenyamanan pelayanannya, tapi kalo banyak peraturannya menyulitkan calon penumpangnya, bisa² kereta api ditinggalkan penumpangnya beralih ke moda lainnya ...",SE Satgas-1-2021
2021-01-09 3:18:15,"Min, Bisa pakai rapid anti body Jatibarang - Gambir",SE Satgas-1-2021
2021-01-09 4:17:13,Min penumpang maharani masih wajib rapit antigen?,SE Satgas-1-2021
2021-01-09 4:51:49,Kenapa rapid Antigen berlaku nya cuma 3 hari ?Gak 14 hari,SE Satgas-1-2021
2021-01-09 4:52:51,Untuk bayi usia belum genap satu tahun bagaimana min?,SE Satgas-1-2021
2021-01-09 5:22:30,Min kalau dari purwokerto ke probolinggo naik Logawa wajib rapid g,SE Satgas-1-2021
2021-01-09 7:35:53,"Mau nanya min... kalo anak dibawah 12 tahun ga rapid antigen ya yg penting tidak pilek, batuk, demam dan pakai masker gt ya min??? Atau pakai surat rapid antibodi?",SE Satgas-1-2021
2021-01-09 12:22:39,Min saya msh punya rapit tes biasa masih berlaku gk,SE Satgas-1-2021
2021-01-09 13:20:56,"Maaf min numpang nanya, kalo mau berangkat dari senen ke Cilacap harus bkin rapid antigen apa pcr? Terimakasih",SE Satgas-1-2021
2021-01-09 16:47:34,"Permisi admin KAI, mohon maaf sebelumnya. Izinkan saya bertanya, mengenai perihal Rapid Tes antigen. Apakah rapid test antigen wajib Untuk seluruh penumpang kereta api jarak jauh? Dan apakah yang pernah terdiagnosis/ pernah positif Covid19 juga wajib untuk Rapid antigen apabila akan berpergian menggunakan kereta?. Karena menurut Informasi dari dokter, orang yang sudah pernah positif covid19 , biasanya sudah meiliki antibody/ kekebalan tubuh yang kuat, sehingga virus covid tidak lagi bersarang ditubuhnya. Sama halnya dengan vaksin yang saat ini beredar, salah satunya yang pernah  positif covid tidak lagi diberikan vaksin. Terimakasih atas waktunya. Mohon jawabanyya. ??????",SE Satgas-1-2021
2021-01-09 21:54:28,mau tanya min ... dari bojonegoro ke jakarta apa harus rapid,SE Satgas-1-2021
2021-01-10 0:40:28,Mind kereta jayabaya malang-surabaya pakai rapid nggak ya? Makasih Mind??,SE Satgas-1-2021
2021-01-11 4:52:56,"Min, klo dari krian mau ke kertosono wajib rapid nggak",SE Satgas-1-2021
2021-01-13 5:08:52,"Selamat siang min, saya ada rencana berangkat dari bandung-tulungagung nah apakah saya harus test rapid test langsung pas hari keberangkatan atau sebelumnya test tersebut? Apa sudah tidak bisa memakai surat keterangan dari puskesmas atau klinik",SE Satgas-1-2021
2021-01-15 0:13:40,"Pagi kawan, mau nanya Saya berniat mau pulang ke gombong hari minggu malem besok Tapi krn kerjaan saya gk bisa tes rapit antigen sekarang"". Kalo saya minggu pagi baru mau rapit tes di stasiun apa msh bisa?",SE Satgas-1-2021
2022-03-17 4:51:50,"Hai Kak. Benar, saat ini perjalanan dengan KA Jarak Jauh, calon penumpang yang telah mendapatkan vaksinasi dosis kedua atau booster tidak wajib menunjukkan hasil negatif RT-PCR/ Rapid Test Antigen. Info lengkap silakan cek link di bio kami ",SE Kemenhub-25-2022
2022-03-17 4:55:38,"Min anak saya belom masuk kk , jadi belom punya no identitas , gimana ya? Umur 2 thn",SE Kemenhub-25-2022
2022-03-17 5:21:16,"Hai Kak, apakah anak tersebut sudah punya Kartu Identitas Anak? CR47",SE Kemenhub-25-2022
2022-03-17 5:24:13,Kalo dari cikarang mau ke bandung antigen ga? bagi yang sudah vaksin dosis 2 @kai121_,SE Kemenhub-25-2022
2022-03-17 5:31:30,"Hai Kak. Saat ini perjalanan dengan KA Jarak Jauh, calon penumpang yang telah mendapatkan vaksinasi dosis kedua atau booster tidak wajib menunjukkan hasil negatif RT-PCR/Rapid Test Antigen. Info lengkap silakan cek link di bio kami ya Kak. Tk",SE Kemenhub-25-2022
2022-03-17 7:56:42,"Kenapa butuh kartu vaksin, di app peduli lindungi kan ada sertifikat vaksinnya?",SE Kemenhub-25-2022
2022-03-17 8:23:01,kalau anak dibawah 1 th blm punya akte (hanya surat kelahiran) bisa naik KAi tdk ya?,SE Kemenhub-25-2022
2022-03-17 8:30:01,"Min mau tanya, kalo bayi boleh kah naik kereta jauh? Dan syaratnya apa saja ya?",SE Kemenhub-25-2022
2022-03-17 9:08:58,Kalau belum vaksin booster karena baru sembuh dari omicron gimana min? @kai121_  apa hanya perlu antigen saja?,SE Kemenhub-25-2022
2022-03-17 11:12:51,Brarti vaksin dosis kedua aja udah bisa ya?,SE Kemenhub-25-2022
